Date,Day_of_Week,LineName,Route_Type,VehicleJourneyCode,Origin,Destination,Scheduled_Departure,Hour_of_Day,Actual_Delay_Minutes
2025-03-04,Tuesday,25,City Tour,VJ_L25_0_063,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,14
2025-03-04,Tuesday,25,City Tour,VJ_L25_1_063,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,3
2025-03-04,Tuesday,25,City Tour,VJ_L25_2_063,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,2
2025-03-04,Tuesday,25,City Tour,VJ_L25_3_063,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,1
2025-03-04,Tuesday,25,City Tour,VJ_L25_4_063,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,1
2025-03-04,Tuesday,25,City Tour,VJ_L25_5_063,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,3
2025-03-04,Tuesday,25,City Tour,VJ_L25_6_063,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,1
2025-03-04,Tuesday,25,City Tour,VJ_L25_7_063,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,1
2025-03-04,Tuesday,25,City Tour,VJ_L25_8_063,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,1
2025-03-04,Tuesday,25,City Tour,VJ_L25_9_063,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,1
2025-03-04,Tuesday,25,City Tour,VJ_L25_10_063,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,2
2025-03-04,Tuesday,25,City Tour,VJ_L25_11_063,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,0
2025-03-04,Tuesday,10,Commuter Express,VJ_L10_0_063,Station 10_A,Terminal 10_B,09:50:00,9,26
2025-03-04,Tuesday,10,Commuter Express,VJ_L10_1_063,Station 10_A,Terminal 10_B,10:20:00,10,0
2025-03-04,Tuesday,10,Commuter Express,VJ_L10_2_063,Station 10_A,Terminal 10_B,10:50:00,10,2
2025-03-04,Tuesday,10,Commuter Express,VJ_L10_3_063,Station 10_A,Terminal 10_B,11:20:00,11,0
2025-03-04,Tuesday,10,Commuter Express,VJ_L10_4_063,Station 10_A,Terminal 10_B,11:50:00,11,0
2025-03-04,Tuesday,10,Commuter Express,VJ_L10_5_063,Station 10_A,Terminal 10_B,12:20:00,12,0
2025-03-04,Tuesday,10,Commuter Express,VJ_L10_6_063,Station 10_A,Terminal 10_B,12:50:00,12,1
2025-03-04,Tuesday,10,Commuter Express,VJ_L10_7_063,Station 10_A,Terminal 10_B,13:20:00,13,2
2025-03-04,Tuesday,10,Commuter Express,VJ_L10_8_063,Station 10_A,Terminal 10_B,13:50:00,13,2
2025-03-04,Tuesday,10,Commuter Express,VJ_L10_9_063,Station 10_A,Terminal 10_B,14:20:00,14,0
2025-03-04,Tuesday,10,Commuter Express,VJ_L10_10_063,Station 10_A,Terminal 10_B,14:50:00,14,3
2025-03-04,Tuesday,10,Commuter Express,VJ_L10_11_063,Station 10_A,Terminal 10_B,15:20:00,15,2
2025-03-04,Tuesday,86,Student Link,VJ_L86_0_063,Station 86_A,Terminal 86_B,09:50:00,9,11
2025-03-04,Tuesday,86,Student Link,VJ_L86_1_063,Station 86_A,Terminal 86_B,10:20:00,10,1
2025-03-04,Tuesday,86,Student Link,VJ_L86_2_063,Station 86_A,Terminal 86_B,10:50:00,10,0
2025-03-04,Tuesday,86,Student Link,VJ_L86_3_063,Station 86_A,Terminal 86_B,11:20:00,11,0
2025-03-04,Tuesday,86,Student Link,VJ_L86_4_063,Station 86_A,Terminal 86_B,11:50:00,11,3
2025-03-04,Tuesday,86,Student Link,VJ_L86_5_063,Station 86_A,Terminal 86_B,12:20:00,12,1
2025-03-04,Tuesday,86,Student Link,VJ_L86_6_063,Station 86_A,Terminal 86_B,12:50:00,12,1
2025-03-04,Tuesday,86,Student Link,VJ_L86_7_063,Station 86_A,Terminal 86_B,13:20:00,13,1
2025-03-04,Tuesday,86,Student Link,VJ_L86_8_063,Station 86_A,Terminal 86_B,13:50:00,13,3
2025-03-04,Tuesday,86,Student Link,VJ_L86_9_063,Station 86_A,Terminal 86_B,14:20:00,14,2
2025-03-04,Tuesday,86,Student Link,VJ_L86_10_063,Station 86_A,Terminal 86_B,14:50:00,14,3
2025-03-04,Tuesday,86,Student Link,VJ_L86_11_063,Station 86_A,Terminal 86_B,15:20:00,15,2
2025-03-05,Wednesday,25,City Tour,VJ_L25_0_064,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,11
2025-03-05,Wednesday,25,City Tour,VJ_L25_1_064,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,0
2025-03-05,Wednesday,25,City Tour,VJ_L25_2_064,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,0
2025-03-05,Wednesday,25,City Tour,VJ_L25_3_064,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,0
2025-03-05,Wednesday,25,City Tour,VJ_L25_4_064,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,3
2025-03-05,Wednesday,25,City Tour,VJ_L25_5_064,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,0
2025-03-05,Wednesday,25,City Tour,VJ_L25_6_064,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,0
2025-03-05,Wednesday,25,City Tour,VJ_L25_7_064,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,1
2025-03-05,Wednesday,25,City Tour,VJ_L25_8_064,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,0
2025-03-05,Wednesday,25,City Tour,VJ_L25_9_064,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,3
2025-03-05,Wednesday,25,City Tour,VJ_L25_10_064,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,0
2025-03-05,Wednesday,25,City Tour,VJ_L25_11_064,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,3
2025-03-05,Wednesday,10,Commuter Express,VJ_L10_0_064,Station 10_A,Terminal 10_B,09:50:00,9,11
2025-03-05,Wednesday,10,Commuter Express,VJ_L10_1_064,Station 10_A,Terminal 10_B,10:20:00,10,2
2025-03-05,Wednesday,10,Commuter Express,VJ_L10_2_064,Station 10_A,Terminal 10_B,10:50:00,10,1
2025-03-05,Wednesday,10,Commuter Express,VJ_L10_3_064,Station 10_A,Terminal 10_B,11:20:00,11,2
2025-03-05,Wednesday,10,Commuter Express,VJ_L10_4_064,Station 10_A,Terminal 10_B,11:50:00,11,1
2025-03-05,Wednesday,10,Commuter Express,VJ_L10_5_064,Station 10_A,Terminal 10_B,12:20:00,12,3
2025-03-05,Wednesday,10,Commuter Express,VJ_L10_6_064,Station 10_A,Terminal 10_B,12:50:00,12,0
2025-03-05,Wednesday,10,Commuter Express,VJ_L10_7_064,Station 10_A,Terminal 10_B,13:20:00,13,44
2025-03-05,Wednesday,10,Commuter Express,VJ_L10_8_064,Station 10_A,Terminal 10_B,13:50:00,13,0
2025-03-05,Wednesday,10,Commuter Express,VJ_L10_9_064,Station 10_A,Terminal 10_B,14:20:00,14,3
2025-03-05,Wednesday,10,Commuter Express,VJ_L10_10_064,Station 10_A,Terminal 10_B,14:50:00,14,3
2025-03-05,Wednesday,10,Commuter Express,VJ_L10_11_064,Station 10_A,Terminal 10_B,15:20:00,15,3
2025-03-05,Wednesday,86,Student Link,VJ_L86_0_064,Station 86_A,Terminal 86_B,09:50:00,9,19
2025-03-05,Wednesday,86,Student Link,VJ_L86_1_064,Station 86_A,Terminal 86_B,10:20:00,10,3
2025-03-05,Wednesday,86,Student Link,VJ_L86_2_064,Station 86_A,Terminal 86_B,10:50:00,10,2
2025-03-05,Wednesday,86,Student Link,VJ_L86_3_064,Station 86_A,Terminal 86_B,11:20:00,11,3
2025-03-05,Wednesday,86,Student Link,VJ_L86_4_064,Station 86_A,Terminal 86_B,11:50:00,11,1
2025-03-05,Wednesday,86,Student Link,VJ_L86_5_064,Station 86_A,Terminal 86_B,12:20:00,12,2
2025-03-05,Wednesday,86,Student Link,VJ_L86_6_064,Station 86_A,Terminal 86_B,12:50:00,12,0
2025-03-05,Wednesday,86,Student Link,VJ_L86_7_064,Station 86_A,Terminal 86_B,13:20:00,13,0
2025-03-05,Wednesday,86,Student Link,VJ_L86_8_064,Station 86_A,Terminal 86_B,13:50:00,13,1
2025-03-05,Wednesday,86,Student Link,VJ_L86_9_064,Station 86_A,Terminal 86_B,14:20:00,14,1
2025-03-05,Wednesday,86,Student Link,VJ_L86_10_064,Station 86_A,Terminal 86_B,14:50:00,14,1
2025-03-05,Wednesday,86,Student Link,VJ_L86_11_064,Station 86_A,Terminal 86_B,15:20:00,15,3
2025-03-06,Thursday,25,City Tour,VJ_L25_0_065,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,11
2025-03-06,Thursday,25,City Tour,VJ_L25_1_065,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,3
2025-03-06,Thursday,25,City Tour,VJ_L25_2_065,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,3
2025-03-06,Thursday,25,City Tour,VJ_L25_3_065,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,2
2025-03-06,Thursday,25,City Tour,VJ_L25_4_065,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,1
2025-03-06,Thursday,25,City Tour,VJ_L25_5_065,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,2
2025-03-06,Thursday,25,City Tour,VJ_L25_6_065,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,17
2025-03-06,Thursday,25,City Tour,VJ_L25_7_065,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,3
2025-03-06,Thursday,25,City Tour,VJ_L25_8_065,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,1
2025-03-06,Thursday,25,City Tour,VJ_L25_9_065,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,3
2025-03-06,Thursday,25,City Tour,VJ_L25_10_065,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,0
2025-03-06,Thursday,25,City Tour,VJ_L25_11_065,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,2
2025-03-06,Thursday,10,Commuter Express,VJ_L10_0_065,Station 10_A,Terminal 10_B,09:50:00,9,20
2025-03-06,Thursday,10,Commuter Express,VJ_L10_1_065,Station 10_A,Terminal 10_B,10:20:00,10,2
2025-03-06,Thursday,10,Commuter Express,VJ_L10_2_065,Station 10_A,Terminal 10_B,10:50:00,10,0
2025-03-06,Thursday,10,Commuter Express,VJ_L10_3_065,Station 10_A,Terminal 10_B,11:20:00,11,2
2025-03-06,Thursday,10,Commuter Express,VJ_L10_4_065,Station 10_A,Terminal 10_B,11:50:00,11,0
2025-03-06,Thursday,10,Commuter Express,VJ_L10_5_065,Station 10_A,Terminal 10_B,12:20:00,12,29
2025-03-06,Thursday,10,Commuter Express,VJ_L10_6_065,Station 10_A,Terminal 10_B,12:50:00,12,0
2025-03-06,Thursday,10,Commuter Express,VJ_L10_7_065,Station 10_A,Terminal 10_B,13:20:00,13,2
2025-03-06,Thursday,10,Commuter Express,VJ_L10_8_065,Station 10_A,Terminal 10_B,13:50:00,13,0
2025-03-06,Thursday,10,Commuter Express,VJ_L10_9_065,Station 10_A,Terminal 10_B,14:20:00,14,0
2025-03-06,Thursday,10,Commuter Express,VJ_L10_10_065,Station 10_A,Terminal 10_B,14:50:00,14,24
2025-03-06,Thursday,10,Commuter Express,VJ_L10_11_065,Station 10_A,Terminal 10_B,15:20:00,15,1
2025-03-06,Thursday,86,Student Link,VJ_L86_0_065,Station 86_A,Terminal 86_B,09:50:00,9,14
2025-03-06,Thursday,86,Student Link,VJ_L86_1_065,Station 86_A,Terminal 86_B,10:20:00,10,2
2025-03-06,Thursday,86,Student Link,VJ_L86_2_065,Station 86_A,Terminal 86_B,10:50:00,10,0
2025-03-06,Thursday,86,Student Link,VJ_L86_3_065,Station 86_A,Terminal 86_B,11:20:00,11,2
2025-03-06,Thursday,86,Student Link,VJ_L86_4_065,Station 86_A,Terminal 86_B,11:50:00,11,2
2025-03-06,Thursday,86,Student Link,VJ_L86_5_065,Station 86_A,Terminal 86_B,12:20:00,12,2
2025-03-06,Thursday,86,Student Link,VJ_L86_6_065,Station 86_A,Terminal 86_B,12:50:00,12,0
2025-03-06,Thursday,86,Student Link,VJ_L86_7_065,Station 86_A,Terminal 86_B,13:20:00,13,0
2025-03-06,Thursday,86,Student Link,VJ_L86_8_065,Station 86_A,Terminal 86_B,13:50:00,13,20
2025-03-06,Thursday,86,Student Link,VJ_L86_9_065,Station 86_A,Terminal 86_B,14:20:00,14,1
2025-03-06,Thursday,86,Student Link,VJ_L86_10_065,Station 86_A,Terminal 86_B,14:50:00,14,2
2025-03-06,Thursday,86,Student Link,VJ_L86_11_065,Station 86_A,Terminal 86_B,15:20:00,15,3
2025-03-07,Friday,25,City Tour,VJ_L25_0_066,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,7
2025-03-07,Friday,25,City Tour,VJ_L25_1_066,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,3
2025-03-07,Friday,25,City Tour,VJ_L25_2_066,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,2
2025-03-07,Friday,25,City Tour,VJ_L25_3_066,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,3
2025-03-07,Friday,25,City Tour,VJ_L25_4_066,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,3
2025-03-07,Friday,25,City Tour,VJ_L25_5_066,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,2
2025-03-07,Friday,25,City Tour,VJ_L25_6_066,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,1
2025-03-07,Friday,25,City Tour,VJ_L25_7_066,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,0
2025-03-07,Friday,25,City Tour,VJ_L25_8_066,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,2
2025-03-07,Friday,25,City Tour,VJ_L25_9_066,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,2
2025-03-07,Friday,25,City Tour,VJ_L25_10_066,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,0
2025-03-07,Friday,25,City Tour,VJ_L25_11_066,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,3
2025-03-07,Friday,10,Commuter Express,VJ_L10_0_066,Station 10_A,Terminal 10_B,09:50:00,9,14
2025-03-07,Friday,10,Commuter Express,VJ_L10_1_066,Station 10_A,Terminal 10_B,10:20:00,10,2
2025-03-07,Friday,10,Commuter Express,VJ_L10_2_066,Station 10_A,Terminal 10_B,10:50:00,10,2
2025-03-07,Friday,10,Commuter Express,VJ_L10_3_066,Station 10_A,Terminal 10_B,11:20:00,11,0
2025-03-07,Friday,10,Commuter Express,VJ_L10_4_066,Station 10_A,Terminal 10_B,11:50:00,11,0
2025-03-07,Friday,10,Commuter Express,VJ_L10_5_066,Station 10_A,Terminal 10_B,12:20:00,12,1
2025-03-07,Friday,10,Commuter Express,VJ_L10_6_066,Station 10_A,Terminal 10_B,12:50:00,12,1
2025-03-07,Friday,10,Commuter Express,VJ_L10_7_066,Station 10_A,Terminal 10_B,13:20:00,13,3
2025-03-07,Friday,10,Commuter Express,VJ_L10_8_066,Station 10_A,Terminal 10_B,13:50:00,13,3
2025-03-07,Friday,10,Commuter Express,VJ_L10_9_066,Station 10_A,Terminal 10_B,14:20:00,14,3
2025-03-07,Friday,10,Commuter Express,VJ_L10_10_066,Station 10_A,Terminal 10_B,14:50:00,14,3
2025-03-07,Friday,10,Commuter Express,VJ_L10_11_066,Station 10_A,Terminal 10_B,15:20:00,15,1
2025-03-07,Friday,86,Student Link,VJ_L86_0_066,Station 86_A,Terminal 86_B,09:50:00,9,16
2025-03-07,Friday,86,Student Link,VJ_L86_1_066,Station 86_A,Terminal 86_B,10:20:00,10,1
2025-03-07,Friday,86,Student Link,VJ_L86_2_066,Station 86_A,Terminal 86_B,10:50:00,10,24
2025-03-07,Friday,86,Student Link,VJ_L86_3_066,Station 86_A,Terminal 86_B,11:20:00,11,0
2025-03-07,Friday,86,Student Link,VJ_L86_4_066,Station 86_A,Terminal 86_B,11:50:00,11,1
2025-03-07,Friday,86,Student Link,VJ_L86_5_066,Station 86_A,Terminal 86_B,12:20:00,12,3
2025-03-07,Friday,86,Student Link,VJ_L86_6_066,Station 86_A,Terminal 86_B,12:50:00,12,2
2025-03-07,Friday,86,Student Link,VJ_L86_7_066,Station 86_A,Terminal 86_B,13:20:00,13,1
2025-03-07,Friday,86,Student Link,VJ_L86_8_066,Station 86_A,Terminal 86_B,13:50:00,13,0
2025-03-07,Friday,86,Student Link,VJ_L86_9_066,Station 86_A,Terminal 86_B,14:20:00,14,3
2025-03-07,Friday,86,Student Link,VJ_L86_10_066,Station 86_A,Terminal 86_B,14:50:00,14,20
2025-03-07,Friday,86,Student Link,VJ_L86_11_066,Station 86_A,Terminal 86_B,15:20:00,15,2
2025-03-08,Saturday,25,City Tour,VJ_L25_12_067,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,9
2025-03-08,Saturday,25,City Tour,VJ_L25_13_067,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,0
2025-03-08,Saturday,25,City Tour,VJ_L25_14_067,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,3
2025-03-08,Saturday,25,City Tour,VJ_L25_15_067,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,2
2025-03-08,Saturday,25,City Tour,VJ_L25_16_067,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,0
2025-03-08,Saturday,25,City Tour,VJ_L25_17_067,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,2
2025-03-08,Saturday,25,City Tour,VJ_L25_18_067,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,3
2025-03-08,Saturday,25,City Tour,VJ_L25_19_067,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,1
2025-03-08,Saturday,25,City Tour,VJ_L25_20_067,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,26
2025-03-08,Saturday,25,City Tour,VJ_L25_21_067,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,1
2025-03-08,Saturday,25,City Tour,VJ_L25_22_067,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,2
2025-03-08,Saturday,25,City Tour,VJ_L25_23_067,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,3
2025-03-08,Saturday,10,Commuter Express,VJ_L10_12_067,Station 10_A,Terminal 10_B,09:50:00,9,25
2025-03-08,Saturday,10,Commuter Express,VJ_L10_13_067,Station 10_A,Terminal 10_B,10:20:00,10,3
2025-03-08,Saturday,10,Commuter Express,VJ_L10_14_067,Station 10_A,Terminal 10_B,10:50:00,10,2
2025-03-08,Saturday,10,Commuter Express,VJ_L10_15_067,Station 10_A,Terminal 10_B,11:20:00,11,3
2025-03-08,Saturday,10,Commuter Express,VJ_L10_16_067,Station 10_A,Terminal 10_B,11:50:00,11,3
2025-03-08,Saturday,10,Commuter Express,VJ_L10_17_067,Station 10_A,Terminal 10_B,12:20:00,12,1
2025-03-08,Saturday,10,Commuter Express,VJ_L10_18_067,Station 10_A,Terminal 10_B,12:50:00,12,3
2025-03-08,Saturday,10,Commuter Express,VJ_L10_19_067,Station 10_A,Terminal 10_B,13:20:00,13,2
2025-03-08,Saturday,10,Commuter Express,VJ_L10_20_067,Station 10_A,Terminal 10_B,13:50:00,13,1
2025-03-08,Saturday,10,Commuter Express,VJ_L10_21_067,Station 10_A,Terminal 10_B,14:20:00,14,2
2025-03-08,Saturday,10,Commuter Express,VJ_L10_22_067,Station 10_A,Terminal 10_B,14:50:00,14,3
2025-03-08,Saturday,10,Commuter Express,VJ_L10_23_067,Station 10_A,Terminal 10_B,15:20:00,15,2
2025-03-08,Saturday,86,Student Link,VJ_L86_12_067,Station 86_A,Terminal 86_B,09:50:00,9,21
2025-03-08,Saturday,86,Student Link,VJ_L86_13_067,Station 86_A,Terminal 86_B,10:20:00,10,1
2025-03-08,Saturday,86,Student Link,VJ_L86_14_067,Station 86_A,Terminal 86_B,10:50:00,10,3
2025-03-08,Saturday,86,Student Link,VJ_L86_15_067,Station 86_A,Terminal 86_B,11:20:00,11,0
2025-03-08,Saturday,86,Student Link,VJ_L86_16_067,Station 86_A,Terminal 86_B,11:50:00,11,0
2025-03-08,Saturday,86,Student Link,VJ_L86_17_067,Station 86_A,Terminal 86_B,12:20:00,12,2
2025-03-08,Saturday,86,Student Link,VJ_L86_18_067,Station 86_A,Terminal 86_B,12:50:00,12,0
2025-03-08,Saturday,86,Student Link,VJ_L86_19_067,Station 86_A,Terminal 86_B,13:20:00,13,1
2025-03-08,Saturday,86,Student Link,VJ_L86_20_067,Station 86_A,Terminal 86_B,13:50:00,13,1
2025-03-08,Saturday,86,Student Link,VJ_L86_21_067,Station 86_A,Terminal 86_B,14:20:00,14,3
2025-03-08,Saturday,86,Student Link,VJ_L86_22_067,Station 86_A,Terminal 86_B,14:50:00,14,0
2025-03-08,Saturday,86,Student Link,VJ_L86_23_067,Station 86_A,Terminal 86_B,15:20:00,15,0
2025-03-09,Sunday,25,City Tour,VJ_L25_24_068,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,12
2025-03-09,Sunday,25,City Tour,VJ_L25_25_068,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,1
2025-03-09,Sunday,25,City Tour,VJ_L25_26_068,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,2
2025-03-09,Sunday,25,City Tour,VJ_L25_27_068,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,2
2025-03-09,Sunday,25,City Tour,VJ_L25_28_068,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,1
2025-03-09,Sunday,25,City Tour,VJ_L25_29_068,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,0
2025-03-09,Sunday,25,City Tour,VJ_L25_30_068,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,1
2025-03-09,Sunday,25,City Tour,VJ_L25_31_068,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,3
2025-03-09,Sunday,25,City Tour,VJ_L25_32_068,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,1
2025-03-09,Sunday,25,City Tour,VJ_L25_33_068,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,1
2025-03-09,Sunday,25,City Tour,VJ_L25_34_068,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,3
2025-03-09,Sunday,25,City Tour,VJ_L25_35_068,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,1
2025-03-09,Sunday,10,Commuter Express,VJ_L10_24_068,Station 10_A,Terminal 10_B,09:50:00,9,23
2025-03-09,Sunday,10,Commuter Express,VJ_L10_25_068,Station 10_A,Terminal 10_B,10:20:00,10,1
2025-03-09,Sunday,10,Commuter Express,VJ_L10_26_068,Station 10_A,Terminal 10_B,10:50:00,10,2
2025-03-09,Sunday,10,Commuter Express,VJ_L10_27_068,Station 10_A,Terminal 10_B,11:20:00,11,2
2025-03-09,Sunday,10,Commuter Express,VJ_L10_28_068,Station 10_A,Terminal 10_B,11:50:00,11,0
2025-03-09,Sunday,10,Commuter Express,VJ_L10_29_068,Station 10_A,Terminal 10_B,12:20:00,12,2
2025-03-09,Sunday,10,Commuter Express,VJ_L10_30_068,Station 10_A,Terminal 10_B,12:50:00,12,1
2025-03-09,Sunday,10,Commuter Express,VJ_L10_31_068,Station 10_A,Terminal 10_B,13:20:00,13,47
2025-03-09,Sunday,10,Commuter Express,VJ_L10_32_068,Station 10_A,Terminal 10_B,13:50:00,13,2
2025-03-09,Sunday,10,Commuter Express,VJ_L10_33_068,Station 10_A,Terminal 10_B,14:20:00,14,1
2025-03-09,Sunday,10,Commuter Express,VJ_L10_34_068,Station 10_A,Terminal 10_B,14:50:00,14,1
2025-03-09,Sunday,10,Commuter Express,VJ_L10_35_068,Station 10_A,Terminal 10_B,15:20:00,15,2
2025-03-09,Sunday,86,Student Link,VJ_L86_24_068,Station 86_A,Terminal 86_B,09:50:00,9,15
2025-03-09,Sunday,86,Student Link,VJ_L86_25_068,Station 86_A,Terminal 86_B,10:20:00,10,26
2025-03-09,Sunday,86,Student Link,VJ_L86_26_068,Station 86_A,Terminal 86_B,10:50:00,10,40
2025-03-09,Sunday,86,Student Link,VJ_L86_27_068,Station 86_A,Terminal 86_B,11:20:00,11,0
2025-03-09,Sunday,86,Student Link,VJ_L86_28_068,Station 86_A,Terminal 86_B,11:50:00,11,0
2025-03-09,Sunday,86,Student Link,VJ_L86_29_068,Station 86_A,Terminal 86_B,12:20:00,12,3
2025-03-09,Sunday,86,Student Link,VJ_L86_30_068,Station 86_A,Terminal 86_B,12:50:00,12,0
2025-03-09,Sunday,86,Student Link,VJ_L86_31_068,Station 86_A,Terminal 86_B,13:20:00,13,2
2025-03-09,Sunday,86,Student Link,VJ_L86_32_068,Station 86_A,Terminal 86_B,13:50:00,13,1
2025-03-09,Sunday,86,Student Link,VJ_L86_33_068,Station 86_A,Terminal 86_B,14:20:00,14,3
2025-03-09,Sunday,86,Student Link,VJ_L86_34_068,Station 86_A,Terminal 86_B,14:50:00,14,1
2025-03-09,Sunday,86,Student Link,VJ_L86_35_068,Station 86_A,Terminal 86_B,15:20:00,15,2
2025-03-10,Monday,25,City Tour,VJ_L25_0_069,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,7
2025-03-10,Monday,25,City Tour,VJ_L25_1_069,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,3
2025-03-10,Monday,25,City Tour,VJ_L25_2_069,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,3
2025-03-10,Monday,25,City Tour,VJ_L25_3_069,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,1
